Item Id,Sentiment,Tweet
641404151994388000,positive,Not Available
641411277118509000,neutral,"Finishing Jurassic park for like the 100th time tomorrow. Film class is gonna have a lot of reruns for me. All the batman films, Star Wars.."
641455652787752000,positive,Not Available
641538596265046000,positive,Check this out from the bro @NickJnRobinson actor from Jurassic Park  https://t.co/Mu3rUrtxkL
627631456970481000,positive,Watching it the 2nd time i realized the tech communications guy in Jurassic World was Nick Miller from New Girl
627650423680167000,neutral,I just want tomorrow to be here so I can see Jurassic World again
627670109180534000,negative,Stayed up late to watch Jurassic World and I just remembered I have a football match tomorrow morning :/
627732513763405000,negative,I have the worst urge to watch Jurassic World for the 4th time in theaters someone make it stop
627935544111177000,negative,We tried to watch Jurassic World and watched like an 8th and the Internet died on us :(
627973364838219000,positive,Jurassic World on Wednesday!  We finally get to see it here in Japan.
627994956364300000,positive,"Good morning chaps.   If Claire can make it all the way through Jurassic World in heels, I can make it through Monday."
628069946162061000,positive,Not Available
628089478955937000,positive,"""I need to go to sleep now because I have to get up early tomorrow morning"" I say as I begin to watch Jurassic World for the hundreth time"
628749311350714000,positive,Jurassic World now is the 3rd most grossed film! Nice!
628815355801112000,positive,@gerardway You should see Jurassic World. It was really great in my opinion. I saw it twice and may see it a third time.
628955159746453000,positive,Who all is coming to watch Jurassic World with us on August 28? It will bring on the NSUBA lawn. Bring all friends and family! #NSUBA...
628965682684776000,positive,Not Available
629034528141647000,positive,Last day to see Jurassic World tomorrow and I kinda wanna see it I mean it is Ty's birthday so it makes sense to go again
629050880332050000,positive,Not Available
629056468759773000,positive,Watched Jurassic World for the 4th and last time. Like the first time again. Thank you again for making another JP. http://t.co/fGtyfjNBrZ
629151020505956000,negative,Sat through Jurassic World w/ a screaming baby in my ear + a 6 year old climbing up the back of my chair. Ruined my experience @AMCTheatres
629161488767303000,positive,Did anybody notice Jurassic World is currently the 3rd highest grossing film in domestic box office history? Damn...
629360979135078000,positive,"@Tesco Yes cheers Joel, thanks for your help. Tickets ordered, we will get to see Jurassic World before the kids return on Sunday!"
629669803838558000,neutral,Science behind the movie: Dinosaur DNA extraction in Jurassic World may be more fiction than fact. http://t.co/JJSJqT5MEA #biomedicalodyssey
629854520839938000,negative,@greggibson86 @landoncreynolds tru....I may still need to glance it...because Jurassic World straight sucked
629896390056001000,positive,I finally get to go see Jurassic World tomorrow at 4:00 I'm so excited I'll tell you guys how it went I'm so excited yaay
629907971586154000,positive,So I need someone to see Jurassic World with tomorrow.. Any takers?
629911807843418000,positive,Not Available
630015789572067000,positive,@jzegss I almost got to see it Thursday but we decided on Jurassic World. Next time.
630197449206837000,positive,Not Available
630235208999170000,positive,"I just watched Jurassic World for the 3rd time, it was so good!!"
630768746748055000,positive,I want to play Rock Band 4 in anticipation of Jurassic World on Friday.
630775904277540000,neutral,"At No.8 is ""Jurassic World"" 4th installment of the Jurassic Park series, directed by Colin Trevorrow #R2TVTop10Movies http://t.co/qUXDOLIsCG"
631140651707559000,positive,We are endorsing the film Jurassic World. See you on the lawn at the Lumina theater this Friday and Saturday! http://t.co/jVsEYI1kO2
631412447845482000,neutral,@Wheeler but on the plus side...this: Jurassic World's Chris Pratt: equality means objectifying men too http://t.co/hLwKoNMrJ2
631572925313904000,neutral,Watch Jurassic World on August 27 right here at the park with @PayPalCA! http://t.co/ZoB4kdeMzK #WonderfulCanHappen http://t.co/q4AGIUTHTY
631827817580204000,neutral,"Our Holiday Matinee continues tomorrow with Jurassic World at 3pm, through the week. https://t.co/NjfGeVKjpV http://t.co/xdxgHJn7Jz"
632022016258736000,positive,Watching Jurassic World for literally the 10th time. Because Chris Pratt.
632068352081444000,positive,"For those who didn't see Jurassic World in the big screen yet, it's coming out in IMAX 3-D on August 28th for a week."
632090562045218000,positive,"""Jurassic World will be rerelease to theaters in IMAX on August 18th"" oh. can you withdraw the money automatically or???"
632565761970671000,positive,Don't waste $$$ on an unnecessary textbook when you could spend that money to see Jurassic World for an 8th time
632863287739224000,neutral,"#parttimeproblems Call in tomorrow. Call in- No, goddammit I don't want to know who wrote Jurassic World, CALL IN TOMORROW. TOMO-"
632914728080293000,neutral,"""The only way to make Jurassic World safe is to stop genetically modifying dino DNA."" - I may have drifted off. #BrownSpeech"
633295843198652000,positive,"Off to see Jurassic World tomorrow at the cinema, any good?? @RoseEllenDix @RoxeteraRibbons"
633328080505991000,positive,Might have something to do with Jurassic World having the 3rd biggest box office takings of all time.
633353498294374000,positive,Next Friday is our #MovieOnTheLawn with Jurassic World! Bring the fam! We have fun games to play and popcorn! http://t.co/MHRIFfvwk8
633652620750532000,positive,"Gonna watch Jurassic World again in Friday because, as much as it's a turn your brain off kinda flick, it is quite fun! #TeamVelociraptor"
633719334628651000,positive,"@RiotJonStein Wow, I thought Jurassic World was just the 4th movie, and it just came out"
633785856529068000,positive,Going to see Jurassic World late tomorrow night! It will be worth it!!
633817698489774000,positive,Best movie of the year next to Jurassic World https://t.co/93ZqUj93M2
634250833161506000,negative,@AmeliaMangan Plus I may have hurt the feelings of Jurassic World's director! https://t.co/q8r70uUk8n
634253493579026000,positive,"Harry Potter marathon w/ @JohnAvocado &amp; @ZJDArevalo = watching the 1st one, then straight to the 5th one, then Jurassic World HAHAHA"
634359179881390000,neutral,"@josh_wick you may have seen them: Mad Max, Jurassic World, Predestination, Area 51, Ex Machina, Kingsmen, What we do in the Shadows, ..."
634527144249528000,positive,I'm gonna watch Jurassic World again for the 10th time
635147624790761000,neutral,Not Available
635307656861716000,positive,"@shawsg hi, when will you have show times for Jurassic World (3d)? Excited about Aug 27th!"
635411178945056000,neutral,"Depending on what you thought of Jurassic World, you may or may not like this Kong: Skull Island news http://t.co/O6fKGCjAcO"
635599883697815000,positive,Jurassic World was excellent the only way it could have been better is if @nlyonne was Karen &amp; Claire's 3rd sister http://t.co/TmmcliThHY
635615625298186000,positive,The last scene of Jurassic World may be one of the best scenes ever
635643906747691000,positive,Not Available
635709906650288000,neutral,Still unbelievable that Jurassic World is the 3rd highest grossing movie ever
635721807463497000,positive,"The vine of Chris Pratt on the set of Jurassic World makes me happy, even if I saw it way back in May...."
635988931960549000,neutral,"I just saw a commercial that said Jurassic World opens Friday, am I missing something here?"
636167154321227000,positive,"Don't miss out on the free showing of the summer hit, Jurassic World, tomorrow, Wednesday in CC 121 at 4:00p.m. #NOVA http://t.co/tdZbgohJFy"
636234739096133000,neutral,Still can't get over the fact Gordon and I went to see Jurassic World for the 2nd time after he forgot he saw it and I forgot I went w him
636243185342136000,positive,Jurassic World is back in @IMAX theaters for one week starting Friday! Who's going?!
636288395484893000,positive,@JoAnnRoss I kinda liked the 3rd one...my grandson loves them all. We've been to Jurassic World movie 3 times.
636347012498243000,positive,Jurassic World is coming back to theaters this Friday.   I might need to see it again
636397007188328000,positive,Someone go see Jurassic World with me tomorrow. You pick the time. Going to Colonnade. http://t.co/52uimAaH2m
636644300642611000,positive,Chris Pratt would go to #TrueWolverine tonight and watch Jurassic World tomorrow night! WWCPD? http://t.co/3Lpe0C8Q9Y
636671433171668000,positive,"Orientation may be coming to an end, but the semester is only beginning! Start it off with Jurassic World at 9pm! http://t.co/gqA9EjIEIP"
636752961780056000,positive,"Okay, so anyone going to come see Jurassic World with me in IMAX? https://t.co/M6EcCa5pIm"
636885907858001000,positive,Tomorrow at 7:30pm is the Bulldog Welcome at Top Taggart! Afterwards relax and watch the free screening of Jurassic World #BulldogBeginnings
637071774107217000,positive,Not Available
637111658159050000,positive,"I just got paid this week. Tomorrow, Jurassic World is back in theaters in IMAX for one week. Coincidence? I think not."
637189790878724000,positive,Not Available
637302048942387000,positive,Friday in #SylvanLake! Midway rides then Jurassic World outside on the big screen! http://t.co/VAtMaLdVjg http://t.co/wpaA3XrAgQ
637385987669274000,positive,"Jurassic World is back in IMAX... Hmmm, see it tonight or tomorrow?... or both?"
637487993171808000,positive,I just saw Jurassic World for the 7th time in theaters and yes it was worth every penny
637541389107134000,positive,I wanna go see Jurassic World for the 3rd time in IMAX...
637775438178295000,positive,Not Available
637821095064813000,neutral,@ChaseEmory I may have mentioned that I had just came back from Jurassic World and was sleepy when TLing. I can't recall my thoughts.
638042298337656000,positive,"@j_christley I was going to rib you for this, then I remembered my top ten still has ""Jurassic World"" and I sat down."
638093533308563000,positive,Playing Jurassic World while waiting to watch Jurassic World for the 3rd time #Winning
638138400248332000,negative,@Der_Lemke yeah I loved the 1st film and book. Was disappointed with Jurassic World (but I seem to be in a minority)
638351889176875000,positive,Thank you all that came out and enjoyed Jurassic World on Friday! We would love to see YOUR pics from Friday! #NSUBA #StudentAffairs
638365947477102000,positive,"Going to see Jurassic World for the 8th time, but this time with my Dad"
638563505034133000,positive,@prattprattpratt I just saw Jurassic World for the 3rd time I hope you honor my commitment
638865228965527000,positive,"Just saw Jurassic World again for the 5th time, I LOVE this movie and I can't wait to buy it"
638939252848373000,positive,Omg Thursday is the last day to see Jurassic World in IMAX 3D and I don't know what I'm gonna do but I'm gonna carve out some time to go
639515026424860000,positive,Jurassic World will be shown in the CAC Theater tomorrow at 7pm! Students get in free - only $5 for anyone else! http://t.co/MXpoz5NqYn
